,propertyid,location,bedroom,bathroom,area ( Sq. Yd.),price,Flat,House,Lower Portion,Room,Upper Portion,For Purchase,For Rent,For Sale,address
613,44635336,Apartment For Sale In Gulistan-e-jauhor Block-16 Main Road Facing Project,2,2,111,8200000,True,False,False,False,False,False,False,True,108
614,37459267,Apartment Is Available For Sale,3,3,200,21000000,True,False,False,False,False,False,False,True,110
615,45154934,Bahria Town - Precinct 11-A House Sized 200 Square Yards For sale,3,4,200,17000000,False,True,False,False,False,False,False,True,125
616,44529365,Beautiful Fully Furnished and Renovated Apartment with Lift and Parking,3,3,144,18000000,True,False,False,False,False,False,False,True,135
617,39093704,Brand New 2 Bed Dd Apartment Available For Sale At Saima Royal Residency,2,2,133,16000000,True,False,False,False,False,False,False,True,139
618,27359086,Brand New 3 Bedroom Drawing Dining Flat Available For Sale At Al Khaleej Tower,3,4,178,16000000,True,False,False,False,False,False,False,True,140
619,44774806,Brand New Apartments In Al Gafoor,3,3,167,21000000,True,False,False,False,False,False,False,True,142
620,26583041,Brand New Flat Available For Sale At Saima Royal Residency,2,2,122,15000000,True,False,False,False,False,False,False,True,143
621,45152538,Brand New Ground plus 1 House Available for sale in north karachi sector 11C/2,6,6,170,27500000,False,True,False,False,False,False,False,True,144
622,44819457,Brand New House For Sale 225 Sqyd,5,5,225,90000000,False,True,False,False,False,False,False,True,145
623,43558300,Brand New Studio Flat For Sale Chance Deal,4,2,56,5600000,True,False,False,False,False,False,False,True,147
624,43969386,Buy East Open 120 Square Yards House At Highly Affordable Price,2,2,120,11900000,False,True,False,False,False,False,False,True,153
625,44762387,Buying A Flat In Gulistan-e-Jauhar - Block 15?,3,3,150,9800000,True,False,False,False,False,False,False,True,154
626,41987954,Buying A Flat In Karachi?,2,2,78,8000000,True,False,False,False,False,False,False,True,155
627,45152086,Buying A Prime Location Flat In North Nazimabad - Block H?,3,3,156,17500000,True,False,False,False,False,False,False,True,157
628,43790000,Corner 2 Bed Apartment For Sale In Aman Tower,2,2,83,3700000,True,False,False,False,False,False,False,True,169
629,44535988,Corner 2 Bed Apartment In Aman Tower On Economical Rates,2,2,83,3800000,True,False,False,False,False,False,False,True,170
630,43916123,Corner 2 Bed Lounge Apartment For Sale In Aman Tower On Investor Rates,2,2,83,3800000,True,False,False,False,False,False,False,True,171
631,43961440,Corner 2 Bed Lounge Apartment In Aman Tower For Sale On Investor Rate,2,2,83,3800000,True,False,False,False,False,False,False,True,172
632,44026874,Corner 2 Bed Lounge Apartment In Aman Tower For Sale Video Available,2,2,83,3700000,True,False,False,False,False,False,False,True,173
633,45154985,Crown heights mazinine floor,2,2,78,5000000,True,False,False,False,False,False,False,True,175
634,45153778,Defence 425 vi West open well maintained bungalow for sale,4,5,425,90000000,False,True,False,False,False,False,False,True,190
635,45153829,Defence 500 vi near hafiz well maintained bungalow for sale,5,6,500,95000000,False,True,False,False,False,False,False,True,191
636,40402866,Dha Phase 4 Bungalow For Sale 300 Yards Old But Maintained Proper 2unit,6,6,300,70000000,False,True,False,False,False,False,False,True,199
637,41052222,Dha Phase 7 Outclass Designer House 1000 Years Pure Owner Famous Architect Design Pool,6,7,1000,260000000,False,True,False,False,False,False,False,True,200
638,41776043,Dha Your Dream House Famous Architect 666 Yards,5,5,666,170000000,False,True,False,False,False,False,False,True,201
639,45152067,Double Storey 200 Square Yards House For sale In North Nazimabad - Block I Karachi,6,6,200,36000000,False,True,False,False,False,False,False,True,202
640,41020751,Flat Available For Sale,5,5,289,50000000,True,False,False,False,False,False,False,True,211
641,44305510,Flat For Sale 2 Bed Dd,2,2,111,13500000,True,False,False,False,False,False,False,True,212
642,43935984,Flat For Sale 3 Bd Dd With Terrace,3,3,167,31000000,True,False,False,False,False,False,False,True,213
643,44501401,Flat For Sale 4 Bed Dd,4,5,211,25000000,True,False,False,False,False,False,False,True,214
644,43521859,Flat Is Available For sale In Clifton - Block 4,4,2,122,13500000,True,False,False,False,False,False,False,True,216
645,45152233,Flat available for sell near naheed,3,4,183,45000000,True,False,False,False,False,False,False,True,221
646,45152432,"Flat for Sale in Noman Residencia , Scheme 33.",2,2,122,8000000,True,False,False,False,False,False,False,True,222
647,42441928,Flat for sale,3,3,100,7800000,True,False,False,False,False,False,False,True,223
648,45152733,Fully Maintained House For Sale in Phase 7,4,4,500,97500000,False,True,False,False,False,False,False,True,225
649,40441770,Furnished Studio For Sale In Muslim Commercial,4,2,56,6500000,True,False,False,False,False,False,False,True,226
650,45152078,"Get An Attractive Prime Location House In Karachi Under Rs. 55,000,000",6,6,400,55000000,False,True,False,False,False,False,False,True,227
651,44241519,Get In Touch Now To Buy A Flat In Shaheed Millat Road,2,2,111,16500000,True,False,False,False,False,False,False,True,229
652,45154935,Get In Touch Now To Buy A House In Bahria Town - Precinct 27,3,4,235,16000000,False,True,False,False,False,False,False,True,231
653,45152187,Get Your Hands On House In Karachi Best Area,5,5,200,40000000,False,True,False,False,False,False,False,True,233
654,45078897,Good 950 Square Feet Flat For sale In Bahria Apartments,2,2,106,7500000,True,False,False,False,False,False,False,True,237
655,44819316,House For Sale 266 Sqyd,6,6,266,80000000,False,True,False,False,False,False,False,True,268
656,45152955,House for Sale,6,5,80,11000000,False,True,False,False,False,False,False,True,269
657,45153264,House for sale,1,1,40,1600000,False,True,False,False,False,False,False,True,270
658,45153516,House for sale,3,2,80,3000000,False,True,False,False,False,False,False,True,270
659,45152075,"Ideal Prime Location 950 Square Feet Flat Available In North Nazimabad - Block K, Karachi",2,2,106,6500000,True,False,False,False,False,False,False,True,273
660,43942635,Idyllic Prime Location House Available In Navy Housing Scheme Karsaz - Phase 2 For sale,6,6,500,230000000,False,True,False,False,False,False,False,True,278
661,40276421,In Askari 5 - Sector J House For sale Sized 375 Square Yards,5,7,375,62000000,False,True,False,False,False,False,False,True,279
662,45152072,In Karachi You Can Find The Perfect Prime Location Flat For sale,2,2,133,8000000,True,False,False,False,False,False,False,True,281
663,45153167,Jheel Park View (the actual landmark of Jheel Park),3,3,200,45000000,True,False,False,False,False,False,False,True,282
664,42951138,Just Like Brand New Duplex For Sale,4,5,300,79000000,False,True,False,False,False,False,False,True,283
665,44561840,Lavish Bungalow For Sale in Phase 7 DHA,5,5,300,87500000,False,True,False,False,False,False,False,True,294
666,43363611,"Leased Flat For Sale in Scheme,33& Kaneez Fatima Society Commercial Row",3,3,200,14000000,True,False,False,False,False,False,False,True,295
667,45152084,Looking For A Prime Location Flat In North Nazimabad - Block M,2,2,111,11000000,True,False,False,False,False,False,False,True,301
668,45152675,Luxury Flat for Sale at Sohni Golf View Apartments,3,3,172,19900000,True,False,False,False,False,False,False,True,303
669,44569783,MAIN KHAYABAN-E-GHAZI Bungalow Facing Ittehad Commercial Apartment For Sale,3,3,200,34000000,True,False,False,False,False,False,False,True,304
670,44569551,Main Khayaban-e-ghazi Bungalow Facing Ittehad Commercial Apartment For Sale,3,3,200,34000000,True,False,False,False,False,False,False,True,305
671,44569841,Main Khayaban-e-ghazi Bungalow Facing Ittehad Commercial Apartment For Sale,3,3,200,34000000,True,False,False,False,False,False,False,True,305
672,44569895,Main Khayaban-e-ghazi Bungalow Facing Ittehad Commercial Apartment For Sale,3,3,200,34000000,True,False,False,False,False,False,False,True,305
673,45154356,New Portion For Sale,4,4,200,45000000,False,False,False,False,True,False,False,True,314
674,45154222,New Portion For Sale,3,3,189,36000000,False,False,False,False,True,False,False,True,314
675,45154332,New Portion For Sale,4,4,200,47500000,False,False,False,False,True,False,False,True,314
676,45154375,New Portion For Sale,4,4,200,46500000,False,False,True,False,False,False,False,True,314
677,45154236,New Portion For Sale,3,3,189,37500000,False,False,False,False,True,False,False,True,314
678,45154966,North town residency phase 1 2bed lounge,2,2,70,3500000,True,False,False,False,False,False,False,True,325
679,45152894,Outclass Renovated Flat For Sale in Big Bukhari,2,2,106,11000000,True,False,False,False,False,False,False,True,327
680,44937926,Park facing 300 yards Ground Portion For Sale in Gulistan e Johar Blk14,3,3,300,19500000,False,False,True,False,False,False,False,True,331
681,42466836,Perfect 9000 Square Feet House In Dha Phase 8 For Sale,6,6,1000,195000000,False,True,False,False,False,False,False,True,332
682,45152268,Phase 6 1000 yards Owner Built Excellent Bungalow For Sale Dha karachi,6,6,1000,205000000,False,True,False,False,False,False,False,True,333
683,45154963,Portion 140 gaz withbsub lease,2,2,140,8500000,False,False,False,False,True,False,False,True,334
684,44413149,Portion For Sale,3,3,240,25000000,False,False,True,False,False,False,False,True,335
685,44917633,Precinct 35 Sportscity villas available for sale in bahria town karachi low rate good location,4,5,350,21200000,False,True,False,False,False,False,False,True,336
686,45152085,"Prime Location 1500 Square Feet Flat available for sale in North Nazimabad - Block H, Karachi",3,3,167,18000000,True,False,False,False,False,False,False,True,337
687,45152093,Prime Location 240 Square Yards House For sale In Naya Nazimabad - Block C Karachi,6,6,240,46000000,False,True,False,False,False,False,False,True,338
688,45152079,Prime Location 600 Square Yards House For sale In North Nazimabad,6,6,600,65000000,False,True,False,False,False,False,False,True,339
689,45152083,Prime Location 600 Square Yards House In North Nazimabad - Block I Is Available,7,4,600,90000000,False,True,False,False,False,False,False,True,340
690,45152074,Prime Location 950 Square Feet Flat In North Nazimabad - Block L,2,2,106,8000000,True,False,False,False,False,False,False,True,341
691,45152082,Prime Location A Centrally Located House Is Available For sale In Karachi,7,8,233,57500000,False,True,False,False,False,False,False,True,342
692,45152071,Prime Location Flat For sale In North Nazimabad - Block M Karachi,3,3,161,14000000,True,False,False,False,False,False,False,True,343
693,45152073,Prime Location Flat Of 1350 Square Feet Is Available For sale,3,3,150,10200000,True,False,False,False,False,False,False,True,344
694,45152077,Prime Location House Available For sale In North Nazimabad - Block L,7,6,200,50000000,False,True,False,False,False,False,False,True,345
695,45152081,Prime Location North Nazimabad - Block D House Sized 200 Square Yards For sale,6,6,200,40000000,False,True,False,False,False,False,False,True,346
696,43675967,Proper Two Unit Bungalow For Sale,6,6,500,110000000,False,True,False,False,False,False,False,True,347
697,45152801,Ready To Move Luxury 3 Bedrooms Precinct 27 Villa Is Available For Sale In Bahria Town Karachi,3,3,235,17000000,False,True,False,False,False,False,False,True,354
698,45152806,Ready To Move Luxury 3 Bedrooms Precinct 31 Villa Is Available For Sale In Bahria Town Karachi,3,3,235,15600000,False,True,False,False,False,False,False,True,355
699,40601944,Reserve A House Now In Askari 5 - Sector J,5,5,375,62000000,False,True,False,False,False,False,False,True,356
700,41780553,Rufi Green Land One Unit Bungalow For Sale,6,8,200,30000000,False,True,False,False,False,False,False,True,358
701,44766140,Safari Omega View Flat For Sale,2,2,72,7000000,True,False,False,False,False,False,False,True,360
702,45152668,Saima Bridge View,3,4,222,17200000,True,False,False,False,False,False,False,True,362
703,45152070,Single Storey 240 Square Yards House For sale In Shadman Town - Sector-14/B Karachi,3,3,240,35000000,False,True,False,False,False,False,False,True,373
704,43675337,Slightly Used 3 Bedrooms Apartment For Sale,3,3,122,16000000,True,False,False,False,False,False,False,True,374
705,45152671,Slightly Used Bungalow For Sale in Phase 4,5,5,500,135000000,False,True,False,False,False,False,False,True,375
706,45041985,Spacious Family Home in a Desirable Neighborhood,4,4,80,14000000,False,True,False,False,False,False,False,True,376
707,45152076,Stunning and affordable Prime Location House available for sale in North Nazimabad - Block J,6,6,200,50000000,False,True,False,False,False,False,False,True,380
708,45031579,"The Most Latest Design, Hybrid Frame Structure, Never Before, Beautiful House In Falcon Malir",5,6,500,117500000,False,True,False,False,False,False,False,True,382
709,39014099,Town House For Sale In Clifton Block 8,4,5,350,87500000,False,True,False,False,False,False,False,True,385
710,44305680,Town House For Sale Old Construction,8,6,200,55000000,False,True,False,False,False,False,False,True,386
711,45152069,Tripple Storey 120 Square Yards House For sale In Shadman Town - Sector-14/B Karachi,6,6,120,24000000,False,True,False,False,False,False,False,True,388
712,44791389,Upper Floor 4 Bedrooms West Open Apartment For Sale,4,5,417,82500000,True,False,False,False,False,False,False,True,392
713,45152764,"We Are Offering 2250 Square ft 3 Bedrooms Luxury Apartment In Bahria Town, Karachi",3,3,250,19500000,True,False,False,False,False,False,False,True,393
714,45152748,"We Are Offering 950 Square Ft 2 Bedrooms Luxury Apartment Is Available For Sale In Bahria Town, Karachi",2,2,106,8500000,True,False,False,False,False,False,False,True,394
715,45152708,We Are Offering Ready To Move Luxury 4 Bedrooms Bahria Sports City Villa Is Available For Sale In Bahria Town Karachi,4,4,350,21500000,False,True,False,False,False,False,False,True,397
716,45152732,We Are Offering This 5 Bedroom Luxurious Paradise Villas Have 4700 Sq Feet Covered Area And Consist Of All Modern Day Facilities,5,5,500,47000000,False,True,False,False,False,False,False,True,398
717,45152908,We Have 125 Sq. Yards 3 Bedrooms Modern Style Luxurious Ali Block Villa For Sale Is Available In Bahria Town Karachi,3,3,125,15000000,False,True,False,False,False,False,False,True,399
718,45152903,We Have Ready To Move Luxury 3 Bedrooms Precinct 11B Villa Is Available For Sale In Bahria Town Karachi,3,3,125,15000000,False,True,False,False,False,False,False,True,400
719,40848414,Well Maintain 500 Yard House For Sale In Dha Phase 7,5,6,500,105000000,False,True,False,False,False,False,False,True,401
720,44276437,West Open 03 Bed Dd Flat For Sale In Goldfront Apartment,3,3,167,18500000,True,False,False,False,False,False,False,True,403
721,45155009,brand new ground floor portion,3,3,240,23000000,False,False,False,False,True,False,False,True,405
722,44456601,north Karachi sector 3 new house for sale,6,4,100,11000000,False,True,False,False,False,False,False,True,407
